index,review_index,study_id,study_name
2264,648,STD-Kang-2009,Kang 2009
2265,648,STD-Kim-2015,Kim 2015
2266,648,STD-Park-2015,Park 2015
2267,648,STD-Yang-2015,Yang 2015
2268,649,STD-Pavlidis-2003,Pavlidis 2003
2269,650,STD-Norway-1993,Norway 1993
2270,651,STD-Harris-2009,Harris 2009
2271,652,STD-Opiyo-2008,Opiyo 2008
2272,653,STD-Brendryen-2008a,Brendryen 2008a
2273,653,STD-Brown-2014,Brown 2014
2274,653,STD-Burford-2013,Burford 2013
2275,653,STD-Choi-2014,Choi 2014
2276,653,STD-Graham-2011,Graham 2011
2277,653,STD-Smit-2016,Smit 2016
2278,653,STD-Stoddard-2008,Stoddard 2008
2279,653,STD-Swan-2010,Swan 2010
2280,653,STD-Voncken_x002d_Brewster-2015,Voncken_x002d_Brewster 2015
2281,654,STD-Goldberg-2013,Goldberg 2013
2282,654,STD-Kumar-2009,Kumar 2009
2283,655,STD-Anand-2011,Anand 2011
2284,655,STD-Bae-2010,Bae 2010
2285,655,STD-Ghosh-2011,Ghosh 2011
2286,655,STD-Jung-2010,Jung 2010
2287,655,STD-Khattab-2009,Khattab 2009
2288,655,STD-Kim-2009,Kim 2009
2289,655,STD-Lee-2010a,Lee 2010a
2290,655,STD-Lee-2011,Lee 2011
2291,655,STD-Li-2011,Li 2011
2292,655,STD-Lin-2009,Lin 2009
2293,655,STD-Meng-2012,Meng 2012
2294,655,STD-Rampersad-2010,Rampersad 2010
2295,655,STD-Singh-2012,Singh 2012
2296,656,STD-Kim-2015,Kim 2015
2297,656,STD-Miller-2012,Miller 2012
2298,656,STD-Rigo-2017,Rigo 2017
2299,657,STD-Peixoto-2016,Peixoto 2016
2300,658,STD-Uhari-1996,Uhari 1996
2301,659,STD-Can-2013,Can 2013
2302,659,STD-Choi-2016,Choi 2016
2303,659,STD-Kurmann-2015,Kurmann 2015
2304,659,STD-Lee-2013,Lee 2013
2305,659,STD-Liu-2015,Liu 2015
2306,659,STD-Singh-2013,Singh 2013
2307,659,STD-Strazisar-2014,Strazisar 2014
2308,659,STD-Zhou-2016,Zhou 2016
2309,660,STD-HD6,HD6
2310,661,STD-Chappell-2008,Chappell 2008
2311,661,STD-Kaur-2011,Kaur 2011
2312,662,STD-Ashe-2019,Ashe 2019
2313,662,STD-Crotty-2019,Crotty 2019
2314,662,STD-Kennie-1988,Kennie 1988
2315,662,STD-Prestmo-2015,Prestmo 2015
2316,662,STD-Shyu-2008,Shyu 2008
2317,662,STD-Shyu-2013a,Shyu 2013a
2318,662,STD-Singh-2012,Singh 2012
2319,662,STD-Stenvall-2007a,Stenvall 2007a
2320,662,STD-Watne-2014,Watne 2014
2321,663,STD-Kraal-2014,Kraal 2014
2322,663,STD-Varnfield-2014,Varnfield 2014
2323,664,STD-Beckie-2010,Beckie 2010
2324,664,STD-Benz-Scott-2013,Benz Scott 2013
2325,664,STD-Dolansky-2011,Dolansky 2011
2326,664,STD-Kraal-2014,Kraal 2014
2327,664,STD-Pfaeffli-Dale-2015,Pfaeffli Dale 2015
2328,664,STD-Varnfield-2014,Varnfield 2014
2329,665,STD-Liu-2016,Liu 2016
2330,665,STD-Sherman-2016,Sherman 2016
2331,666,STD-Murthy-1991,Murthy 1991
2332,667,STD-Dodd-2014,Dodd 2014
2333,667,STD-Ferrara-2011,Ferrara 2011
2334,667,STD-Jackson-2011,Jackson 2011
2335,667,STD-Kong-2014,Kong 2014
2336,667,STD-Louie-2011,Louie 2011
2337,667,STD-Luoto-2011,Luoto 2011
2338,667,STD-Moses-2009,Moses 2009
2339,667,STD-Oostdam-2012,Oostdam 2012
2340,667,STD-ROLO-2012,ROLO 2012
2341,667,STD-Rauh-2013,Rauh 2013
2342,667,STD-Vesco-2013,Vesco 2013
2343,668,STD-Ciaschini-2009,Ciaschini 2009
2344,668,STD-Conroy-2010,Conroy 2010
2345,668,STD-Dangour-2011,Dangour 2011
2346,668,STD-De-Vries-2010,De Vries 2010
2347,668,STD-Elley-2008,Elley 2008
2348,668,STD-Haran-2010,Haran 2010
2349,668,STD-Hendriks-2008,Hendriks 2008
2350,668,STD-Hill-2000,Hill 2000
2351,668,STD-Lannin-2007,Lannin 2007
2352,668,STD-Logan-2010,Logan 2010
2353,668,STD-Logghe-2009,Logghe 2009
2354,668,STD-Madureira-2010,Madureira 2010
2355,668,STD-McMurdo-2009,McMurdo 2009
2356,668,STD-Sanders-2010,Sanders 2010
2357,668,STD-Shyu-2010,Shyu 2010
2358,668,STD-Spink-2011,Spink 2011
2359,669,STD-Small-2000,Small 2000
2360,670,STD-Hansson-2008,Hansson 2008
2361,671,STD-Woody-2008,Woody 2008
2362,672,STD-O_x0027_Dea-2016,O_x0027_Dea 2016
2363,673,STD-Baker-2011,Baker 2011
2364,673,STD-Chaudhry-2010-_x0028_Tele_x002d_HF_x0029_,Chaudhry 2010 _x0028_Tele_x002d_HF_x0029_
2365,673,STD-DeWalt-2006,DeWalt 2006
2366,673,STD-Lyng_x00e5_-2012-_x0028_WISH_x0029_,Lyng_x00e5_ 2012 _x0028_WISH_x0029_
2367,673,STD-Scherr-2009-_x0028_MOBITEL_x0029_,Scherr 2009 _x0028_MOBITEL_x0029_
2368,673,STD-Seto-2012,Seto 2012
2369,673,STD-Vuorinen-2014,Vuorinen 2014
2370,673,STD-Zamanzadeh-2013,Zamanzadeh 2013
2371,674,STD-Amir-2004,Amir 2004
2372,674,STD-Bond-2018,Bond 2018
2373,675,STD-Amsterdam-2009,Amsterdam 2009
2374,675,STD-Geller--2009,Geller  2009
2375,676,STD-Ceperich-2011,Ceperich 2011
2376,676,STD-Sieving-2013,Sieving 2013
2377,677,STD-_x002a_Williams-2010,_x002a_Williams 2010
2378,677,STD-Weinberger-2008,Weinberger 2008
2379,678,STD-Gao-2016,Gao 2016
2380,678,STD-Lu-2010,Lu 2010
2381,679,STD-Avidan-2011,Avidan 2011
2382,679,STD-Bhawna-2012,Bhawna 2012
2383,679,STD-Liu-2013,Liu 2013
2384,679,STD-Mashour-2012,Mashour 2012
2385,679,STD-Mozafari-2014,Mozafari 2014
2386,679,STD-Shin-2012,Shin 2012
2387,679,STD-Staikou-2013,Staikou 2013
2388,679,STD-Stuttmann-2010,Stuttmann 2010
2389,679,STD-Zhang-2011,Zhang 2011
2390,680,STD-Wright-2008,Wright 2008
2391,681,STD-Schiff-2008,Schiff 2008
2392,682,STD-Wu-2013,Wu 2013
2393,683,STD-Ishii-2017,Ishii 2017
2394,683,STD-LeBlanc-2015,LeBlanc 2015
2395,683,STD-Lovell-2018,Lovell 2018
2396,683,STD-Mariani-2018,Mariani 2018
2397,683,STD-Raue-2019,Raue 2019
2398,684,STD-Grossmann-2012,Grossmann 2012
2399,685,STD-Abdelmalak-2013,Abdelmalak 2013
2400,685,STD-Chan-2009,Chan 2009
2401,685,STD-De-La-Rosa-2008,De La Rosa 2008
2402,685,STD-Duncan-2018,Duncan 2018
2403,686,STD-SCORE,SCORE
2404,687,STD-Beder-El-Baz-2018,Beder El Baz 2018
2405,687,STD-Castillo_x002d_Garza-2012,Castillo_x002d_Garza 2012
2406,687,STD-El_x002d_Labban-2011,El_x002d_Labban 2011
2407,687,STD-Jabbour_x002d_Khoury-2005,Jabbour_x002d_Khoury 2005
2408,687,STD-Jain-2018,Jain 2018
2409,687,STD-Khurana-2016,Khurana 2016
2410,687,STD-Liu-2015,Liu 2015
2411,687,STD-Putta-2019,Putta 2019
2412,687,STD-Yang-2014,Yang 2014
2413,687,STD-Zmora-2000,Zmora 2000
2414,688,STD-Woodcock-1981,Woodcock 1981
2415,689,STD-McQuay-2016,McQuay 2016
2416,689,STD-Moore-2015c,Moore 2015c
2417,689,STD-Moore-2016,Moore 2016
2418,690,STD-Griwan-2014,Griwan 2014
2419,690,STD-Kwon-2018,Kwon 2018
2420,690,STD-Singh-2013,Singh 2013
2421,691,STD-Wilkinson-2015a-_x002d_-COPRA,Wilkinson 2015a _x002d_ COPRA
2422,692,STD-Ahmadi-Doulabi-2013,Ahmadi Doulabi 2013
2423,692,STD-Allen-2013,Allen 2013
2424,692,STD-Cameron-2013,Cameron 2013
2425,692,STD-Castro-2014,Castro 2014
2426,692,STD-Ibrahim-2013,Ibrahim 2013
2427,693,STD-Levin-2015,Levin 2015
2428,693,STD-Schmitz-2014,Schmitz 2014
2429,694,STD-Bischoff-2014,Bischoff 2014
2430,695,STD-Ab_x002d_Rahman-2010,Ab_x002d_Rahman 2010
2431,696,STD-Baer-2005,Baer 2005
2432,697,STD-Gonz_x00e1_lez-de-Vega-2013,Gonz_x00e1_lez de Vega 2013
2433,697,STD-Predel-2013b,Predel 2013b
2434,698,STD-Alda-2011,Alda 2011
2435,698,STD-Barsky-2010,Barsky 2010
2436,698,STD-Cherkin-2014,Cherkin 2014
2437,698,STD-Litt-2009,Litt 2009
2438,698,STD-Lumley-2014,Lumley 2014
2439,698,STD-McCracken-2013,McCracken 2013
2440,698,STD-Smeets-2006,Smeets 2006
2441,698,STD-Somers-2012,Somers 2012
2442,699,STD-Zhou-2011,Zhou 2011
2443,700,STD-Bahmyari-2021,Bahmyari 2021
2444,700,STD-Barekat-2016,Barekat 2016
2445,700,STD-Cyrus-2015,Cyrus 2015
2446,700,STD-Huang-2020,Huang 2020
2447,700,STD-Joseph-2020,Joseph 2020
2448,700,STD-Kumalic-2020,Kumalic 2020
2449,700,STD-Lu-2018,Lu 2018
2450,700,STD-Mehni-2014,Mehni 2014
2451,700,STD-Wang-2010,Wang 2010
2452,700,STD-Zhou-2016,Zhou 2016
2453,701,STD-Prendiville-1988,Prendiville 1988
2454,702,STD-Liu-2022,Liu 2022
2455,703,STD-Bjarnason-2019,Bjarnason 2019
2456,703,STD-Matsuoka-2018,Matsuoka 2018
2457,704,STD-Aljafari-2017,Aljafari 2017
2458,705,STD-Petrie-1976,Petrie 1976
2459,706,STD-Jerosch_x002d_Herold-2011,Jerosch_x002d_Herold 2011
2460,706,STD-Lee-2007,Lee 2007
2461,707,STD-Odeny-2012,Odeny 2012
2462,708,STD-Neuhaus-2009,Neuhaus 2009
2463,709,STD-Brunner-2011,Brunner 2011
2464,709,STD-Sanders-2010,Sanders 2010
2465,710,STD-Sanders-2010,Sanders 2010
2466,711,STD-Kim-2012,Kim 2012
2467,711,STD-Miquelutti-2013,Miquelutti 2013
2468,711,STD-Yang-2017,Yang 2017
2469,712,STD-Hassan-2016,Hassan 2016
2470,712,STD-Taher-2012,Taher 2012
2471,713,STD-Vichinsky-2007,Vichinsky 2007
2472,714,STD-Furie-2011,Furie 2011
2473,714,STD-Furie-2016a,Furie 2016a
2474,714,STD-Khamashta-2016,Khamashta 2016
2475,714,STD-Merrill-2010a,Merrill 2010a
2476,714,STD-Pena_x002d_Rossi-2009,Pena_x002d_Rossi 2009
2477,714,STD-Petri-2013,Petri 2013
2478,714,STD-Wallace-2014,Wallace 2014
2479,714,STD-Wright-2008,Wright 2008
2480,715,STD-Daulaire-1992,Daulaire 1992
2481,716,STD-Grande-2005-PER,Grande 2005 PER
2482,716,STD-Hasugian-2005-IDN,Hasugian 2005 IDN
2483,716,STD-Kayentao-2006-MLI,Kayentao 2006 MLI
2484,716,STD-Menard-2006-MDG,Menard 2006 MDG
2485,716,STD-Mens-2007-KEN,Mens 2007 KEN
2486,716,STD-Ratcliff-2005-IDN,Ratcliff 2005 IDN
2487,716,STD-Yeka-2007-UGA,Yeka 2007 UGA
2488,717,STD-French-2013,French 2013
2489,717,STD-Lafata-2007,Lafata 2007
2490,717,STD-Rosemann-2007,Rosemann 2007
2491,718,STD-Annane-2013,Annane 2013
2492,718,STD-Ding-2013,Ding 2013
2493,718,STD-Long-2014,Long 2014
2494,718,STD-Najafi-2015,Najafi 2015
2495,718,STD-Tang-2013,Tang 2013
2496,718,STD-Verduri-2015,Verduri 2015
2497,718,STD-Wang-2016,Wang 2016
2498,719,STD-Kennard-2008,Kennard 2008
2499,719,STD-TORDIA,TORDIA
2500,720,STD-Almenning-2015,Almenning 2015
2501,720,STD-Brown-2009,Brown 2009
2502,720,STD-Mani-2018,Mani 2018
2503,720,STD-Turan-2015,Turan 2015
2504,720,STD-Vizza-2016,Vizza 2016
2505,721,STD-Dean-2012,Dean 2012
2506,721,STD-Holmgren-2010,Holmgren 2010
2507,721,STD-Kim-2016a,Kim 2016a
2508,721,STD-Moore-2015,Moore 2015
2509,721,STD-Song-2015,Song 2015
2510,721,STD-Van-de-Port-2012,Van de Port 2012
2511,722,STD-Amiri-2014,Amiri 2014
2512,722,STD-Ziaaddini-2012,Ziaaddini 2012
2513,723,STD-Jackson-2018,Jackson 2018
2514,723,STD-Martinez-2011,Martinez 2011
2515,724,STD-Accord-2010,Accord 2010
2516,724,STD-Dahl_x002d_Jorgensen-1986,Dahl_x002d_Jorgensen 1986
2517,725,STD-Abraham-2019,Abraham 2019
2518,725,STD-Gulpers-2011,Gulpers 2011
2519,725,STD-Huizing-2009,Huizing 2009
2520,725,STD-K_x00f6_pke-2012,K_x00f6_pke 2012
2521,725,STD-Testad-2016,Testad 2016
2522,726,STD-Cho-2013,Cho 2013
2523,726,STD-Choi-2008,Choi 2008
2524,726,STD-Yoo-2015,Yoo 2015
2525,726,STD-balANZ-2010,balANZ 2010
2526,727,STD-Cadmus-2009,Cadmus 2009
2527,727,STD-Danhauer-2009,Danhauer 2009
2528,727,STD-Dodd-2010,Dodd 2010
2529,727,STD-Mustian-2004,Mustian 2004
2530,727,STD-Oh-2008,Oh 2008
2531,727,STD-Oh-2010,Oh 2010
2532,727,STD-Rogers-2009,Rogers 2009
2533,728,STD-Kroenke-2010,Kroenke 2010
2534,728,STD-Porter-2011,Porter 2011
2535,728,STD-Sikorskii-2007,Sikorskii 2007
2536,728,STD-Thomas-2012,Thomas 2012
2537,729,STD-Biswas-2011,Biswas 2011
2538,729,STD-Yavari-2014,Yavari 2014
2539,730,STD-Capellier-2012,Capellier 2012
2540,730,STD-Kollef-2012,Kollef 2012
2541,731,STD-Abdollahpour-2015,Abdollahpour 2015
2542,731,STD-Kampo-2019,Kampo 2019
2543,731,STD-Koju-2015,Koju 2015
2544,731,STD-Li-2012,Li 2012
2545,731,STD-Mohammadi-2015,Mohammadi 2015
2546,731,STD-Rasooli-2014,Rasooli 2014
2547,731,STD-Voigt-2013,Voigt 2013
2548,732,STD-Heradstveit-2010,Heradstveit 2010
2549,732,STD-Lee-2011,Lee 2011
2550,732,STD-Perner-2012,Perner 2012
2551,732,STD-Yang-2011,Yang 2011
2552,733,STD-Kiberd-2016,Kiberd 2016
2553,734,STD-Lee-2013,Lee 2013
2554,735,STD-Ickovics-2007a,Ickovics 2007a
2555,736,STD-Jimenez-2014a,Jimenez 2014a
2556,736,STD-Jimenez-2014b,Jimenez 2014b
2557,736,STD-Kim-2009,Kim 2009
2558,736,STD-Kim-2013,Kim 2013
2559,736,STD-Lanzafame-2014,Lanzafame 2014
2560,737,STD-Bhandari-2012,Bhandari 2012
2561,737,STD-Degefie-2017,Degefie 2017
2562,737,STD-Gill-2011,Gill 2011
2563,737,STD-Mir-2017,Mir 2017
2564,737,STD-Soofi-2017,Soofi 2017
2565,738,STD-Ayiasi-2016,Ayiasi 2016
2566,738,STD-Bhandari-2012,Bhandari 2012
2567,738,STD-Colbourn-2013,Colbourn 2013
2568,738,STD-Darmstadt-2010,Darmstadt 2010
2569,738,STD-Degefie-2017,Degefie 2017
2570,738,STD-Fottrell-2013,Fottrell 2013
2571,738,STD-Ijumba-2015,Ijumba 2015
2572,738,STD-Kirkwood-2013,Kirkwood 2013
2573,738,STD-Lewycka-2013,Lewycka 2013
2574,738,STD-Manandhar-2004,Manandhar 2004
2575,738,STD-McConnell-2016,McConnell 2016
2576,738,STD-Memon-2015,Memon 2015
2577,738,STD-Midhet-2010,Midhet 2010
2578,738,STD-More-2012,More 2012
2579,738,STD-Pasha-2013,Pasha 2013
2580,738,STD-Penfold-2014,Penfold 2014
2581,738,STD-Persson-2013,Persson 2013
2582,738,STD-Soofi-2017,Soofi 2017
2583,738,STD-Tripathy-2010,Tripathy 2010
2584,738,STD-Tripathy-2016,Tripathy 2016
2585,738,STD-Waiswa-2015,Waiswa 2015
2586,738,STD-Wu-2011,Wu 2011
2587,739,STD-Atsumi-2016,Atsumi 2016
2588,740,STD-Andrade-2014,Andrade 2014
2589,740,STD-Belton-2019,Belton 2019
2590,740,STD-Breheny-2020,Breheny 2020
2591,740,STD-Cohen-2015,Cohen 2015
2592,740,STD-Corepal-2019,Corepal 2019
2593,740,STD-Fairclough-2013,Fairclough 2013
2594,740,STD-Farmer-2017,Farmer 2017
2595,740,STD-Ford-2013,Ford 2013
2596,740,STD-Gentile-2009,Gentile 2009
2597,740,STD-Grydeland-2013,Grydeland 2013
2598,740,STD-Harrington-2018,Harrington 2018
2599,740,STD-Have-2018,Have 2018
2600,740,STD-Jago-2011,Jago 2011
2601,740,STD-Jago-2014,Jago 2014
2602,740,STD-Jago-2015,Jago 2015
2603,740,STD-Jago-2019,Jago 2019
2604,740,STD-Jansen-2011,Jansen 2011
2605,740,STD-Kipping-2014,Kipping 2014
2606,740,STD-Kriemler-2010,Kriemler 2010
2607,740,STD-Martinez_x002d_Vizcaino-2014,Martinez_x002d_Vizcaino 2014
2608,740,STD-Melnyk-2013,Melnyk 2013
2609,740,STD-Resaland-2016,Resaland 2016
2610,740,STD-Robbins-2018,Robbins 2018
2611,740,STD-Seljebotn-2019,Seljebotn 2019
2612,740,STD-Siegrist-2018,Siegrist 2018
2613,740,STD-Suchert-2015,Suchert 2015
2614,740,STD-Sutherland-2016,Sutherland 2016
2615,740,STD-Tarp-2016,Tarp 2016
2616,740,STD-Ten-Hoor-2018,Ten Hoor 2018
2617,740,STD-Wilson-2011,Wilson 2011
2618,740,STD-Young-2006,Young 2006
2619,740,STD-Zhou-2019,Zhou 2019
2620,741,STD-Grant-2019,Grant 2019
2621,742,STD-Konstenius-2014,Konstenius 2014
2622,743,STD-Thylstrup-2015,Thylstrup 2015
2623,744,STD-Addington_x002d_Hall-1992,Addington_x002d_Hall 1992
2624,744,STD-King-2009,King 2009
2625,744,STD-McCorkle-2009,McCorkle 2009
2626,744,STD-McWhinney-1994,McWhinney 1994
2627,744,STD-Wattchow-2006,Wattchow 2006
2628,744,STD-Wells-2004,Wells 2004
2629,745,STD-Jedel-2011,Jedel 2011
2630,745,STD-Wu-2017,Wu 2017
2631,746,STD-Bodzenta_x002d_Lukaszyk-2011,Bodzenta_x002d_Lukaszyk 2011
2632,747,STD-Bollapragada-2006a,Bollapragada 2006a
2633,747,STD-Schmitz-2014,Schmitz 2014
2634,748,STD-Nguyen-2008,Nguyen 2008
2635,749,STD-Ainuddin-2015,Ainuddin 2015
2636,749,STD-Beyuo-2015,Beyuo 2015
2637,750,STD-Ballard-2008,Ballard 2008
2638,750,STD-Devanand-2011,Devanand 2011
2639,750,STD-Devanand-2012,Devanand 2012
2640,751,STD-Chen-2015,Chen 2015
2641,751,STD-Munafo-2016,Munafo 2016
2642,751,STD-Sarac-2017,Sarac 2017
2643,751,STD-Sawyer-2017,Sawyer 2017
2644,751,STD-Sedkaoui-2015,Sedkaoui 2015
2645,751,STD-Smith-2009,Smith 2009
2646,751,STD-Stepnowsky-2007,Stepnowsky 2007
2647,751,STD-Wang-2012,Wang 2012
2648,752,STD-Hyperopia-Treatment-Study-1,Hyperopia Treatment Study 1
2649,753,STD-Suputtamongkol-2011,Suputtamongkol 2011
2650,754,STD-Espinel-2013,Espinel 2013
2651,755,STD-Bari-2006,Bari 2006
2652,755,STD-Bhandari-2012,Bhandari 2012
2653,755,STD-Colbourn-2013,Colbourn 2013
2654,755,STD-Darmstadt-2010,Darmstadt 2010
2655,755,STD-Fottrell-2013,Fottrell 2013
2656,755,STD-Gill-2011,Gill 2011
2657,755,STD-Kirkwood-2013,Kirkwood 2013
2658,755,STD-Lewycka-2013,Lewycka 2013
2659,755,STD-Manandhar-2004,Manandhar 2004
2660,755,STD-Midhet-2011,Midhet 2011
2661,755,STD-More-2012,More 2012
2662,755,STD-Nsibande-2013,Nsibande 2013
2663,755,STD-Persson-2013,Persson 2013
2664,755,STD-Syed-2006,Syed 2006
2665,755,STD-Tripathy-2010,Tripathy 2010
2666,755,STD-Wu-2011,Wu 2011
2667,756,STD-Hansen-2014,Hansen 2014
2668,756,STD-McAlindon-2013,McAlindon 2013
2669,757,STD-Fischl-2010,Fischl 2010
2670,758,STD-AFCAPS_x002f_TexCAPS-1997,AFCAPS_x002f_TexCAPS 1997
2671,758,STD-HPS-2002,HPS 2002
2672,758,STD-SHARP-Study-2010,SHARP Study 2010
2673,759,STD-Rickard-2012,Rickard 2012
2674,759,STD-Webster-2008,Webster 2008
2675,760,STD-Hofmann-2013,Hofmann 2013
2676,760,STD-Otto-2010,Otto 2010
2677,760,STD-Rothbaum-2014,Rothbaum 2014
2678,760,STD-Storch--2010,Storch  2010
2679,760,STD-Tart-2013,Tart 2013
2680,761,STD-Behrouzi-2017,Behrouzi 2017
2681,761,STD-Bentov-2014,Bentov 2014
2682,761,STD-Espino-2019,Espino 2019
2683,761,STD-Fernando-2018,Fernando 2018
2684,761,STD-Jahromi-2017,Jahromi 2017
2685,761,STD-Lu-2018,Lu 2018
2686,761,STD-Mokhtari-2019,Mokhtari 2019
2687,761,STD-Siavashani-2018,Siavashani 2018
2688,761,STD-Xu-2018,Xu 2018
2689,762,STD-Adler-2008,Adler 2008
2690,762,STD-Levin-2015,Levin 2015
2691,763,STD-Matsumoto-2002,Matsumoto 2002
2692,764,STD-Gonzalez-2006,Gonzalez 2006
2693,765,STD-Lee-2011,Lee 2011
2694,765,STD-Yu-2013,Yu 2013
2695,766,STD-Lumley-2006,Lumley 2006
2696,767,STD-Dirksen-2009,Dirksen 2009
2697,768,STD-PAST_x002d_BP-2016,PAST_x002d_BP 2016
2698,768,STD-PODCAST-2017,PODCAST 2017
2699,768,STD-PRoFESS-2008,PRoFESS 2008
2700,768,STD-SPS3-2013,SPS3 2013
2701,769,STD-Sandhu-2013,Sandhu 2013
2702,770,STD-Gungor-2021,Gungor 2021
2703,770,STD-Osman-2010,Osman 2010
2704,770,STD-Pryor-1979,Pryor 1979
2705,771,STD-Rugeles-2013,Rugeles 2013
2706,772,STD-Goswami-2013,Goswami 2013
2707,773,STD-Han-2010,Han 2010
2708,773,STD-Hwang-2010,Hwang 2010
2709,773,STD-Walker-2011,Walker 2011
2710,774,STD-Campo-2010,Campo 2010
2711,774,STD-Paternot-2010,Paternot 2010
2712,775,STD-Heldman-2014_x005f_BM_x002d_MSC,Heldman 2014_x005f_BM_x002d_MSC
2713,775,STD-Heldman-2014_x005f_BMMNC,Heldman 2014_x005f_BMMNC
2714,775,STD-Patel-2015,Patel 2015
2715,775,STD-Wang-2010,Wang 2010
2716,775,STD-Wang-2014,Wang 2014
2717,775,STD-Wang-2015,Wang 2015
2718,776,STD-Hassan-2016,Hassan 2016
2719,776,STD-Hodgetts-2019,Hodgetts 2019
2720,777,STD-Chang-2017,Chang 2017
2721,777,STD-Kliner-2015,Kliner 2015
2722,777,STD-Rudasingwa-2014,Rudasingwa 2014
2723,777,STD-Shen-2017,Shen 2017
2724,777,STD-Sun-2016,Sun 2016
2725,777,STD-Wu-2014,Wu 2014
2726,778,STD-FAVORIT-Study-2006,FAVORIT Study 2006
2727,779,STD-French-2013,French 2013
2728,780,STD-Del-Giglio-2008,Del Giglio 2008
2729,780,STD-Jones-1996,Jones 1996
2730,781,STD-Ash-2015,Ash 2015
2731,781,STD-Chen-2015,Chen 2015
2732,781,STD-Hong-2013,Hong 2013
2733,781,STD-Kim-2009,Kim 2009
2734,781,STD-Lee-2010,Lee 2010
2735,781,STD-Liu-2014,Liu 2014
2736,781,STD-Paithankar-2015,Paithankar 2015
2737,781,STD-Song-2014,Song 2014
2738,782,STD-Coleman-2014,Coleman 2014
2739,783,STD-ARIEL3,ARIEL3
2740,784,STD-Li-2019,Li 2019
2741,784,STD-Li-2021,Li 2021
2742,784,STD-Liu-2022,Liu 2022
2743,784,STD-OCTOVA-2021,OCTOVA 2021
2744,784,STD-Roque-2022,Roque 2022
2745,784,STD-SWOG_x002d_S0904-2014,SWOG_x002d_S0904 2014
2746,784,STD-Zhao-2015,Zhao 2015
2747,785,STD-Atkinson-2016,Atkinson 2016
2748,785,STD-Cohen-2015,Cohen 2015
2749,785,STD-Mishra-2012,Mishra 2012
2750,786,STD-Lemanske-2010,Lemanske 2010
2751,787,STD-Laurence-1981,Laurence 1981
2752,787,STD-MRC-1991,MRC 1991
2753,788,STD-Lutge-2013,Lutge 2013
2754,789,STD-Abdool-Karim-2010,Abdool Karim 2010
2755,789,STD-Baeten-2016,Baeten 2016
2756,790,STD-Barrowclough-2010,Barrowclough 2010
2757,790,STD-Birchwood-2014,Birchwood 2014
2758,790,STD-Chen-2015,Chen 2015
2759,790,STD-Edwards-2011,Edwards 2011
2760,790,STD-Freeman-2014,Freeman 2014
2761,790,STD-Freeman-2015,Freeman 2015
2762,790,STD-Guo-2015,Guo 2015
2763,790,STD-Hu-2014,Hu 2014
2764,790,STD-Li-2014,Li 2014
2765,790,STD-Li-2015,Li 2015
2766,790,STD-Liu-2012,Liu 2012
2767,790,STD-Sun-2014,Sun 2014
2768,790,STD-Wang-2012,Wang 2012
2769,790,STD-Wang-2015,Wang 2015
2770,790,STD-Zhao-2014,Zhao 2014
2771,791,STD-Ross-2004,Ross 2004
2772,792,STD-Dashti-2014,Dashti 2014
2773,792,STD-Dubnov_x002d_Raz-2014,Dubnov_x002d_Raz 2014
2774,792,STD-Johnson-2009,Johnson 2009
2775,793,STD-Barth-2005,Barth 2005
2776,793,STD-Carney-2009,Carney 2009
2777,793,STD-ENRICHD-2003,ENRICHD 2003
2778,793,STD-EsDEPACS-2014,EsDEPACS 2014
2779,793,STD-Liu-2016,Liu 2016
2780,793,STD-Ma-2019,Ma 2019
2781,793,STD-MoodCare-2011,MoodCare 2011
2782,793,STD-Wang-2020,Wang 2020
2783,793,STD-WIDeCAD-2017,WIDeCAD 2017
2784,793,STD-Zarea-2014,Zarea 2014
2785,794,STD-Brexpiprazole-2017,Brexpiprazole 2017
2786,795,STD-Misra-2007,Misra 2007
2787,796,STD-Carroll-2009,Carroll 2009
2788,796,STD-Walitzer-2008,Walitzer 2008
2789,796,STD-Walters-2009,Walters 2009
2790,796,STD-White-2006,White 2006
2791,797,STD-Arastou-2013,Arastou 2013
2792,797,STD-Choi-2011,Choi 2011
2793,797,STD-Lee-2011,Lee 2011
2794,797,STD-Li-2011,Li 2011
2795,797,STD-Lim-2013,Lim 2013
2796,797,STD-Wu-2011,Wu 2011
2797,797,STD-Zhou-2011,Zhou 2011
2798,798,STD-Petri-2013,Petri 2013
2799,798,STD-Rahman-2020,Rahman 2020
2800,799,STD-Gudavalli-2006,Gudavalli 2006
2801,799,STD-Koes-1992,Koes 1992
2802,799,STD-UK-BEAM-trial-2004,UK BEAM trial 2004
2803,800,STD-Carey-2005,Carey 2005
2804,801,STD-Foster-2015,Foster 2015
2805,802,STD-Andersson-2009,Andersson 2009
2806,802,STD-Dicko-2011,Dicko 2011
2807,803,STD-Dicko-2016,Dicko 2016
2808,803,STD-El_x002d_Sayed-2007,El_x002d_Sayed 2007
2809,803,STD-Eziefula-2013,Eziefula 2013
2810,803,STD-Gon_x00e7_alves-2016a,Gon_x00e7_alves 2016a
2811,803,STD-Gon_x00e7_alves-2016b,Gon_x00e7_alves 2016b
2812,803,STD-Kolaczinski-2012,Kolaczinski 2012
2813,803,STD-Lin-2017,Lin 2017
2814,803,STD-Smithuis-2010,Smithuis 2010
2815,804,STD-ALLHAT-2000_x002f_2002,ALLHAT 2000_x002f_2002
2816,804,STD-MRC-1985,MRC 1985
